fs_sim,nr_sim,rc_sim,rl_sim
0.18600260921859235,0.8,5.0,10.0
0.07405917161085102,0.6,12.0,26.0
0.0,1.0,0.0,0.0
0.3695790816326531,0.8,7.0,24.0
0.12383938401950378,0.6,14.0,23.0
0.3688999253016123,0.6,6.0,28.0
0.2946916729654825,1.0,2.0,19.0
0.42513869252520287,0.4,16.0,30.0
0.2852359693877551,0.8,3.0,17.0
0.3722860075470631,0.6,13.0,29.0
0.16355830283015005,0.8,13.0,15.0
0.1522674779371208,0.6,12.0,22.0
0.4398373046026921,0.4,15.0,31.0
0.28917469765684045,0.8,3.0,16.0
0.21115209254676026,0.8,13.0,18.0
0.2002085732152783,1.0,6.0,10.0
0.41631895610150216,0.6,13.0,28.0
0.26841291084267405,0.8,7.0,22.0
0.12215600364694612,0.8,15.0,20.0
0.4413570614415979,0.6,13.0,29.0
0.4535151161528441,0.6,12.0,27.0
0.21763883941667017,0.6,13.0,25.0
0.5260837483457547,0.8,3.0,20.0
0.2351647937656075,0.6,10.0,22.0
0.24768795279132538,0.8,3.0,17.0
0.3528001324839328,0.8,7.0,24.0
0.1497829245334497,0.8,12.0,18.0
0.2508678835611915,0.8,3.0,13.0
0.39768869946352525,0.8,3.0,22.0
0.23468905650813243,0.6,10.0,28.0
0.4231514536287888,0.6,13.0,28.0
0.4820291206873629,0.6,12.0,29.0
0.08671851892931087,0.6,13.0,18.0
0.0853553025112041,1.0,8.0,17.0
0.16241754277468567,1.0,6.0,14.0
0.30513783169156805,1.0,8.0,20.0
0.3002683384674625,1.0,8.0,20.0
0.09805026700985597,0.8,3.0,16.0
0.33622613171284776,1.0,0.0,16.0
0.4493192657497782,0.6,13.0,29.0
0.3115116402354392,0.4,13.0,29.0
0.19197878014842296,0.6,6.0,19.0
0.25141933958898244,0.6,6.0,23.0
0.1418860157699443,0.4,10.0,28.0
0.16957032687824625,0.6,8.0,22.0
0.14355393766417457,0.6,10.0,21.0
0.21355720172684456,0.6,8.0,22.0
0.15947066326530612,1.0,2.0,22.0
0.40681835234093633,0.6,10.0,26.0
0.21026049843014127,0.6,8.0,23.0
0.16143477147320162,0.6,13.0,29.0
0.19264582798528218,0.6,17.0,39.0
0.20001768447553692,0.4,12.0,23.0
0.13210115777080061,0.6,14.0,21.0
0.4937911157228164,0.6,10.0,24.0
0.26334666460041956,0.6,8.0,19.0
0.27635378014842304,0.6,15.0,26.0
0.4438215319911748,0.6,13.0,32.0
0.07685121656966037,0.8,3.0,14.0
0.3095861189303307,0.6,12.0,22.0
0.23071266752969843,0.8,11.0,22.0
0.7161603277674706,0.4,18.0,37.0
0.6025681907378336,0.4,18.0,36.0
0.311081196719194,0.4,16.0,28.0
0.2234275268749475,0.8,10.0,22.0
0.2584123465819894,0.6,13.0,23.0
0.27606418626772744,0.6,12.0,32.0
0.15732297986762273,0.6,12.0,19.0
0.22905628597592886,0.6,6.0,25.0
0.11859555569215635,0.8,10.0,26.0
0.42160022253582286,0.4,14.0,30.0
0.35655133496488023,0.6,12.0,29.0
0.3122660571237841,0.6,10.0,21.0
0.2851200139146568,0.8,12.0,25.0
0.25447301765533803,0.8,13.0,22.0
0.2656888538584967,0.6,13.0,31.0
0.1268996309256687,0.6,12.0,25.0
0.31934745369123907,0.6,14.0,27.0
0.23601877731342014,0.6,6.0,20.0
0.3777220062816212,0.4,16.0,27.0
0.2123629099075528,0.6,11.0,26.0
0.4084289965986394,0.4,11.0,28.0
0.40405435517580524,0.4,15.0,34.0
0.19156667296548247,0.6,11.0,19.0
0.07839791833103349,0.6,10.0,25.0
0.3013465697192582,0.6,13.0,30.0
0.09505715454120578,0.6,6.0,19.0
0.13828936179735052,0.6,10.0,24.0
0.1292497625249716,0.6,14.0,24.0
0.1895914615846338,0.8,8.0,23.0
0.21839923469387756,1.0,8.0,22.0
0.6354008610879296,0.8,10.0,25.0
0.748565051020408,0.4,22.0,44.0
0.210821949747641,0.6,8.0,27.0
0.2707204795498446,0.8,5.0,20.0
0.39030071774472497,0.8,8.0,27.0
0.3089024814471243,0.8,10.0,32.0
0.3306644549011314,0.8,11.0,30.0
0.614406179138322,0.8,13.0,27.0
0.2520705923097716,1.0,4.0,18.0
0.3957867715670339,0.4,17.0,37.0
0.4522567187703107,0.4,15.0,34.0
0.358344087635054,0.6,10.0,28.0
0.41396609515899385,0.4,14.0,34.0
0.1527679595934759,1.0,6.0,20.0
0.1689870758244818,1.0,4.0,20.0
0.2644557823129252,0.8,11.0,29.0
0.36179699480948446,0.6,11.0,24.0
0.2879876493280239,0.6,8.0,23.0
0.20303314606189293,0.8,9.0,22.0
0.21555113342805476,0.8,14.0,19.0
0.6540999922696351,0.4,18.0,36.0
0.37273246858409237,0.8,5.0,19.0
0.24762932837069251,0.8,5.0,16.0
0.27629522706028975,1.0,8.0,21.0
0.3072025181040158,0.4,15.0,32.0
0.25946541116446575,0.4,15.0,32.0
0.4569023211136306,0.8,5.0,20.0
0.5643564025260454,0.4,15.0,32.0
0.7097895408163266,0.4,15.0,32.0
0.3628703885400314,0.6,10.0,26.0
0.28347513908664235,1.0,0.0,18.0
0.12383820928552908,0.8,7.0,20.0
0.1679317150088382,0.8,5.0,21.0
0.44039267492711365,0.4,13.0,27.0
0.2066631235827664,0.6,11.0,31.0
0.4577024824280165,0.4,20.0,39.0
0.2320664033685763,1.0,8.0,20.0
0.19887466204430493,0.8,5.0,21.0
0.6916767937489956,0.4,18.0,38.0
0.6818131497882172,0.4,18.0,37.0
0.6026201853981029,0.6,19.0,49.0
0.20076868176382084,0.6,14.0,24.0
0.07718833336419867,1.0,6.0,12.0
0.3826738756860446,0.8,3.0,24.0
0.3439674165120593,0.8,10.0,22.0
0.3335575139146567,0.8,10.0,24.0
0.615158921040741,0.8,13.0,26.0
0.27152423469387754,0.8,14.0,35.0
0.354329534233048,0.8,10.0,26.0
0.251758969716919,0.8,10.0,30.0
0.5202783875177978,0.6,12.0,26.0
0.6042945049641478,0.4,12.0,26.0
0.5042073557129858,0.4,16.0,31.0
0.11792644871601776,0.4,15.0,30.0
0.13888326663000528,0.4,16.0,27.0
0.36582663368377655,0.8,15.0,37.0
0.30391474564278265,0.8,9.0,22.0
0.39248631334556294,1.0,8.0,17.0
0.23677658825036285,0.8,5.0,23.0
0.28741863124560163,0.8,10.0,34.0
0.5605867346938775,0.8,12.0,39.0
0.10216488764557702,0.6,10.0,24.0
0.32124678142284946,1.0,4.0,19.0
0.18957059230977158,0.4,16.0,31.0
0.24445050197498353,0.6,17.0,35.0
0.29886798469387754,1.0,0.0,16.0
0.150476803863838,0.8,13.0,16.0
0.4816345288115246,1.0,0.0,18.0
0.48913094201095075,0.6,9.0,39.0
0.3264304051773381,1.0,8.0,19.0
0.23119032141764628,1.0,0.0,16.0
0.1455181984765737,0.8,9.0,19.0
0.11403473616222448,1.0,0.0,6.0
0.12715154096694026,0.8,7.0,23.0
0.4417049575854438,0.6,12.0,28.0
0.1161178107606679,1.0,6.0,13.0
0.3073282547943801,0.8,5.0,25.0
0.2834589080607117,1.0,4.0,19.0
0.41991536970871435,0.6,10.0,28.0
0.3338520583853376,0.6,13.0,30.0
0.4015099896796325,0.6,13.0,30.0
0.3220561495874945,1.0,2.0,17.0
0.07166877656315812,0.6,13.0,28.0
0.3359979189044039,1.0,2.0,20.0
0.3470662401139317,1.0,2.0,16.0
0.18635651980918155,0.8,3.0,20.0
0.396755373747132,1.0,6.0,22.0
0.2707184611512766,1.0,0.0,22.0
0.3610089143596157,0.6,12.0,32.0
0.26622498282355334,0.6,8.0,23.0
0.11863578847873812,0.6,13.0,19.0
0.3785127073163559,0.6,13.0,29.0
0.22048368330201462,0.8,9.0,20.0
0.14586302450051825,0.6,12.0,28.0
0.2644102641056423,0.8,5.0,17.0
0.1793627282243766,0.8,9.0,19.0
0.43487650742115025,1.0,4.0,16.0
0.33181033823611183,0.8,11.0,22.0
0.3904134673671449,1.0,4.0,16.0
0.13134396903922857,0.6,14.0,23.0
0.12874497045709937,0.6,8.0,20.0
0.4189880028098196,1.0,0.0,21.0
0.22947878014842304,0.6,8.0,26.0
0.22395786301246157,0.6,13.0,31.0
0.3463066714027383,0.8,9.0,25.0
0.3774024216627161,0.8,7.0,21.0
0.3508544688536571,0.8,13.0,19.0
0.1287167954226225,0.8,7.0,22.0
0.43501059162603095,1.0,4.0,22.0
0.3752174165120593,0.4,13.0,32.0
0.3251909013605442,0.6,8.0,21.0
0.3672326815603626,0.8,3.0,17.0
0.11999824647373075,1.0,8.0,16.0
0.13938137755102042,0.6,12.0,23.0
0.0624207226790901,0.8,7.0,25.0
0.19540421256998375,0.6,8.0,20.0
0.33733738914413935,1.0,0.0,16.0
0.1973507308328737,1.0,6.0,13.0
0.215329059255281,0.8,5.0,19.0
0.25880007857573406,0.8,9.0,20.0
0.2762117346938775,1.0,0.0,16.0
0.21237244897959184,1.0,0.0,13.0
0.18588850508014365,0.8,13.0,16.0
0.1378033044613194,0.8,9.0,15.0
0.31364013765883714,0.4,15.0,34.0
0.34625613817913226,0.4,9.0,23.0
0.2753352103036336,0.4,11.0,19.0
0.39944821130206465,0.4,13.0,28.0
0.39142219387755106,0.6,12.0,28.0
0.28300066149288494,0.4,9.0,26.0
0.37399885398321764,1.0,0.0,22.0
0.29895070528211287,1.0,8.0,21.0
0.19198520754455628,0.8,7.0,21.0
0.1067622044205136,0.4,15.0,33.0
0.06131824218451426,0.6,8.0,22.0
0.1486642440747406,0.8,7.0,26.0
0.32941897153598276,0.6,13.0,30.0
0.25783444111589593,1.0,2.0,16.0
0.2896551309202926,1.0,0.0,16.0
0.1499161386084683,0.8,7.0,26.0
0.2152246315192744,0.8,3.0,21.0
0.3415103071172759,1.0,0.0,16.0
0.23877935997861555,0.4,15.0,34.0
0.14720830720556383,0.4,11.0,26.0
0.14491598269742678,0.6,13.0,28.0
0.515651751472401,0.6,12.0,29.0
0.028779659454143125,1.0,4.0,10.0
0.44960115777080056,0.6,13.0,28.0
0.1441874155744588,0.8,3.0,18.0
0.14596311590934713,0.6,14.0,26.0
0.42430201247165533,0.8,9.0,20.0
0.31921609126224215,1.0,0.0,19.0
0.3006288331394734,1.0,0.0,16.0
0.08528227215543754,1.0,2.0,11.0
0.08897351479858956,0.6,14.0,25.0
0.08640677015487047,0.6,10.0,25.0
0.10609400854936568,1.0,6.0,13.0
0.391509908046313,0.6,13.0,29.0
0.38198129840578887,1.0,4.0,20.0
0.22941618384641993,1.0,4.0,15.0
0.14758612789776104,0.6,14.0,23.0
0.4066986532985287,0.4,12.0,29.0
0.42845569886833235,0.6,12.0,29.0
0.11080994897959184,0.8,7.0,22.0
0.2576353458049887,0.8,12.0,24.0
0.5226435040348517,0.6,11.0,34.0
0.07931311206619251,0.6,8.0,23.0
0.09688956601158982,1.0,0.0,9.0
0.10277423469387753,0.6,8.0,26.0
0.4787926053009063,0.6,12.0,28.0
0.36640375276616666,0.8,10.0,20.0
0.3663044544740973,0.8,10.0,20.0
0.10293274918663115,0.8,9.0,17.0
0.5063215319911748,0.4,14.0,28.0
0.38992599422466934,0.6,12.0,30.0
0.12801322017976868,0.8,9.0,19.0
0.22129623040203206,0.8,7.0,18.0
0.4333198953156392,1.0,4.0,19.0
0.28288469330685295,0.8,3.0,21.0
0.3475966207528588,0.6,13.0,29.0
0.1155673866638588,1.0,4.0,22.0
0.31004167655434267,0.6,12.0,30.0
0.3592314170143195,0.6,12.0,30.0
0.38992599422466934,1.0,8.0,18.0
0.13237329129765113,0.6,12.0,19.0
0.22702310090702948,0.6,12.0,23.0
0.10507691371601646,1.0,8.0,19.0
0.11253177741684911,1.0,4.0,4.0
0.42806269623233906,0.6,12.0,30.0
0.15862100888742592,0.6,14.0,37.0
0.3500761472621835,0.6,12.0,31.0
0.38050752160195556,1.0,8.0,16.0
0.1824617346938775,0.6,10.0,31.0
0.40733115112039053,0.6,12.0,28.0
0.4798575680272109,0.6,12.0,27.0
0.11243332560296843,0.8,5.0,19.0
0.42559400213573806,0.6,6.0,26.0
0.2904448302273763,0.6,13.0,27.0
0.15640270192584077,1.0,8.0,15.0
0.3717366992831127,1.0,2.0,16.0
0.08682494224104736,0.6,14.0,29.0
0.33561321774472497,0.8,5.0,22.0
0.37090085386486205,0.6,10.0,23.0
0.1941552830809743,0.8,7.0,19.0
0.16073816641193917,0.6,10.0,22.0
0.35647394733755566,0.6,6.0,31.0
0.18864026899741182,0.8,3.0,15.0
0.18085282380278844,1.0,0.0,12.0
0.26724341277606933,1.0,10.0,22.0
0.12664975770642983,1.0,6.0,15.0
0.21643523576454138,0.8,9.0,16.0
0.4276743944382865,0.4,14.0,30.0
0.4304359066181678,0.6,12.0,29.0
0.14537917439703157,0.8,9.0,22.0
0.324155813641246,0.8,10.0,23.0
0.4230285326881469,0.8,5.0,22.0
0.3216150337253545,0.4,12.0,31.0
0.39119335234093633,0.8,8.0,27.0
0.3144828910246269,0.8,10.0,19.0
0.09704506802721086,0.8,3.0,21.0
0.345691721570518,1.0,2.0,24.0
0.1235005848007073,0.8,9.0,22.0
0.31229963576339625,1.0,2.0,17.0
0.4576697455297909,0.6,12.0,27.0
0.4294891737182678,0.6,10.0,26.0
0.27297099395313684,1.0,0.0,17.0
0.19903448059551687,0.8,5.0,25.0
0.1942947386464467,0.8,5.0,11.0
0.3764411322008028,0.8,12.0,24.0
0.12800563256275965,1.0,6.0,19.0
0.37417786597879377,0.8,12.0,24.0
0.24747265172444521,1.0,4.0,17.0
0.15570148513951032,0.6,6.0,27.0
0.2349112596344951,1.0,0.0,18.0
0.34734390682502503,1.0,2.0,17.0
0.13461947278911562,0.6,10.0,23.0
0.14408938097096763,0.4,13.0,29.0
0.3951118053153465,0.6,11.0,30.0
0.11213761759350577,0.8,7.0,25.0
0.15672266246924305,0.8,7.0,17.0
0.15228402801798685,0.8,11.0,19.0
0.1521536499215071,0.8,11.0,19.0
0.37861592523829013,0.6,13.0,28.0
0.2941345288115246,1.0,2.0,16.0
0.30433673469387756,1.0,2.0,16.0
0.2475141874125537,0.8,5.0,24.0
0.09472819376861064,0.6,8.0,28.0
0.1290823742287613,1.0,0.0,16.0
0.16282074936892998,1.0,7.0,12.0
0.26351141418105706,0.8,10.0,21.0
0.32349980940652123,0.8,9.0,19.0
0.431115429662431,0.6,13.0,26.0
0.3362301170468187,0.8,7.0,15.0
0.1930803571428571,0.8,3.0,16.0
0.3850956632653061,0.4,15.0,34.0
0.14165094034689896,0.8,13.0,15.0
0.7167370006513243,0.4,16.0,29.0
0.4283424165120594,0.4,15.0,34.0
0.28938137755102045,1.0,2.0,15.0
0.17601452595601347,0.8,7.0,18.0
0.41723429386547517,0.6,12.0,32.0
0.403494668825614,0.6,6.0,20.0
0.18798116981692004,0.8,13.0,26.0
0.4846582203168808,0.8,7.0,17.0
0.10652423469387756,0.8,13.0,20.0
0.607490777444807,0.4,14.0,26.0
0.3972405670721011,0.4,13.0,28.0
0.29810511704681875,0.8,7.0,22.0
0.34141059833024123,0.4,15.0,32.0
0.3347110478806907,1.0,4.0,21.0
0.11928688060827441,0.8,5.0,17.0
0.2017240297758448,0.8,3.0,26.0
0.16619227944095927,0.8,9.0,18.0
0.27092851029300613,0.8,13.0,15.0
0.1652945269016698,0.6,13.0,22.0
0.12668833781346162,1.0,6.0,20.0
0.4367977909248806,0.8,5.0,24.0
0.4173500632241369,1.0,0.0,16.0
0.35602144139778813,0.8,8.0,22.0
0.29765773595332334,0.8,8.0,20.0
0.37092750102553584,0.4,17.0,34.0
0.35071360799088025,0.6,9.0,32.0
0.1643711383636023,0.6,13.0,22.0
0.2500936154278225,0.6,13.0,23.0
0.290109761009667,0.8,11.0,23.0
0.31819418220043927,0.8,12.0,23.0
0.11943439519936089,0.4,13.0,28.0
0.20054675833748137,0.4,13.0,30.0
0.06756095133153078,0.6,6.0,18.0
0.23702214139244215,1.0,8.0,19.0
0.25997004954975333,0.8,13.0,19.0
0.4567094198790628,0.4,13.0,31.0
0.4301063242461164,0.6,8.0,20.0
0.29151154433854765,0.6,10.0,22.0
0.3303555911415661,0.6,6.0,22.0
0.2894377447948876,0.6,8.0,30.0
0.17510371983188178,0.8,9.0,22.0
0.3148176855754896,0.6,6.0,26.0
0.35264125597047324,0.6,10.0,28.0
0.2534125957390082,0.6,11.0,29.0
0.09287405386764758,0.8,7.0,22.0
0.3687375078897538,0.8,3.0,24.0
0.13113961930926216,0.6,8.0,24.0
0.4458972754462286,0.4,13.0,29.0
0.15575012932608434,0.8,9.0,19.0
0.3245657777205838,0.8,8.0,22.0
0.32411986310917806,1.0,0.0,19.0
0.15734302003934103,0.8,7.0,16.0
0.15822113567649282,0.6,12.0,25.0
0.08785076530612246,1.0,4.0,17.0
0.07490433673469388,0.8,17.0,32.0
0.1700072444026154,0.8,11.0,20.0
0.14437167161085102,0.6,15.0,39.0
0.6829614816574403,0.4,22.0,43.0
0.20816716718332906,0.8,7.0,13.0
0.3578377373676743,0.8,3.0,28.0
0.2124928550258277,1.0,0.0,14.0
0.26005080474218667,0.4,15.0,32.0
0.24258128167374327,0.6,13.0,19.0
0.2329479898805995,0.6,17.0,29.0
0.40153856134144206,0.4,13.0,28.0
0.0358969578268466,0.6,10.0,18.0
0.058430596701046,0.6,12.0,23.0
0.09063706240923336,0.8,5.0,15.0
0.1472466809304367,0.8,10.0,18.0
0.15847077897033546,0.8,9.0,18.0
0.25593599939975986,0.4,13.0,28.0
0.2384359993997599,0.8,12.0,18.0
0.4375690108132805,0.6,13.0,28.0
0.36180201247165533,1.0,6.0,15.0
0.5533038957108267,0.6,13.0,31.0
0.04605859663142364,1.0,2.0,14.0
0.05953584817905061,1.0,2.0,4.0
0.22420475985799138,0.6,12.0,25.0
0.1932063334593096,0.8,5.0,18.0
0.503808933690533,0.8,11.0,24.0
0.10637796980893671,0.8,5.0,11.0
0.2250323636917454,0.6,8.0,21.0
0.3249127441950652,0.6,6.0,26.0
0.25059200895548095,0.6,12.0,22.0
0.2632201616601697,1.0,4.0,22.0
0.23138662001497845,0.4,12.0,28.0
0.3099401829697396,0.6,6.0,26.0
0.29605950986952156,0.6,6.0,31.0
0.24725027859109383,1.0,4.0,20.0
0.2324068459350953,1.0,2.0,15.0
0.09084339882361786,0.8,9.0,27.0
0.23576110559103292,0.8,11.0,28.0
0.2654576432717557,1.0,6.0,22.0
0.23754934506915348,0.8,5.0,21.0
0.28679496858409237,0.6,19.0,28.0
0.26990851084959533,0.6,13.0,34.0
0.2000549864023058,0.6,13.0,28.0
0.2886848612295041,0.8,7.0,24.0
0.23155192456729523,0.4,12.0,28.0
0.06285206926636827,0.8,5.0,17.0
0.11032373964437259,0.6,14.0,28.0
0.2512117346938776,0.6,12.0,27.0
0.21710613124560163,0.6,15.0,42.0
0.06249770591689913,0.8,5.0,17.0
0.38689041567547267,0.6,6.0,22.0
0.3223702291690157,0.8,7.0,20.0
0.5461782139326319,0.8,7.0,21.0
0.27113820528211285,1.0,9.0,21.0
0.18872690459679015,1.0,4.0,14.0
0.1887117346938776,0.8,7.0,13.0
0.40842796032061846,0.8,3.0,19.0
0.22643291049296432,0.6,6.0,23.0
0.19886629732886674,0.6,6.0,25.0
0.24326083143047428,0.6,13.0,27.0
0.2608808523409364,0.6,6.0,23.0
0.19926713862400858,0.6,6.0,23.0
0.29364078058759735,0.8,10.0,22.0
0.7368326047379303,0.8,10.0,23.0
0.5536363036593948,0.8,10.0,25.0
0.3749170918367347,0.4,14.0,25.0
0.5318010803314615,0.4,14.0,28.0
0.3491923633488483,0.4,13.0,30.0
0.20653529664078019,0.8,9.0,22.0
0.17088085234093636,0.6,8.0,25.0
0.4703337585034013,0.4,13.0,31.0
0.3936506714754867,0.4,13.0,29.0
0.20085891211323237,0.8,10.0,23.0
0.1551380167451596,0.6,10.0,23.0
0.3306788316712075,0.8,14.0,30.0
0.3865810528756958,0.4,13.0,30.0
0.37363498030791265,0.4,13.0,28.0
0.2372219091124822,0.6,10.0,22.0
0.3552077080832333,0.6,10.0,26.0
0.11202203602435451,1.0,4.0,10.0
0.2827676209372638,0.4,13.0,30.0
0.39921820021111887,0.4,13.0,29.0
0.23506590136054417,0.8,10.0,13.0
0.16515777506654838,0.8,11.0,21.0
0.41018468791025187,0.6,13.0,26.0
0.12013916143380426,1.0,8.0,15.0
0.1898265354528908,0.6,8.0,23.0
0.12920764262954254,0.8,9.0,22.0
0.3416461859133897,0.6,13.0,29.0
0.33742097382431235,0.4,15.0,32.0
0.11644904672395273,0.6,12.0,21.0
0.19174203772418058,0.8,13.0,18.0
0.4167945049641478,0.6,10.0,26.0
0.09971207917473562,1.0,4.0,9.0
0.01583869804466287,1.0,4.0,11.0
0.16112800889586604,1.0,2.0,16.0
0.12572291942170916,0.6,13.0,26.0
0.05661597781314359,1.0,6.0,15.0
0.1343668149077813,1.0,6.0,11.0
0.3445610936682365,0.6,6.0,30.0
0.3359979189044039,0.8,5.0,22.0
0.33843023991580967,1.0,4.0,19.0
0.338213242736773,1.0,4.0,23.0
0.17992651555255373,0.8,5.0,17.0
0.3992047698844934,0.6,13.0,26.0
0.12274706078083408,1.0,8.0,15.0
0.07824703955656337,0.8,11.0,21.0
0.15199913626868067,0.8,5.0,22.0
0.0775262662426347,0.8,6.0,25.0
0.11211816457352175,1.0,0.0,16.0
0.09979929471788718,1.0,8.0,10.0
0.1517380504833512,0.8,5.0,22.0
0.18284438775510203,1.0,6.0,10.0
0.16192464537149565,0.8,5.0,17.0
0.02630397530210654,1.0,2.0,8.0
0.34658149909178326,1.0,2.0,24.0
0.3526396653158871,0.8,10.0,20.0
0.14767047021511304,0.8,7.0,28.0
0.14003072820037105,0.8,7.0,28.0
0.3047875400160064,0.4,13.0,27.0
0.18525847839135656,0.6,11.0,20.0
0.19162521722662862,0.6,9.0,20.0
0.2802047902494331,0.8,12.0,33.0
0.38873386642192287,0.6,12.0,26.0
0.3088278996153435,0.4,13.0,26.0
0.14366519214068607,0.6,8.0,20.0
0.35487807327655474,0.8,9.0,22.0
0.37392948250728864,0.6,12.0,30.0
0.42498577315541597,0.8,5.0,24.0
0.44745016061980347,0.6,13.0,28.0
0.337000425170068,0.4,14.0,31.0
0.22889131614184133,0.8,13.0,22.0
0.09199561696406311,1.0,4.0,9.0
0.3558814284260713,1.0,4.0,18.0
0.1285166992328846,1.0,9.0,20.0
0.4558992346938775,0.4,15.0,31.0
0.11307034680960992,0.8,5.0,20.0
0.35711451247165527,0.6,10.0,28.0
0.24703729439537003,0.4,14.0,29.0
0.37714405513586646,0.4,15.0,30.0
0.29592822953923836,0.4,15.0,32.0
0.45337781724839465,0.4,15.0,33.0
0.3315108298681403,0.4,15.0,31.0
0.10378433801707398,1.0,2.0,10.0
0.1972678434030704,0.6,15.0,31.0
0.21028651635326617,1.0,6.0,10.0
0.2718197429681092,0.8,5.0,23.0
0.12322812379668852,0.6,13.0,23.0
0.12850998063458963,0.8,5.0,16.0
0.12248379282905825,0.6,13.0,23.0
0.09323822121441172,1.0,6.0,12.0
0.16934630799803507,1.0,0.0,14.0
0.2118401687598116,0.4,12.0,27.0
0.372312740885828,0.8,5.0,24.0
0.1818612568266743,1.0,6.0,13.0
0.2754212500603078,1.0,0.0,20.0
0.1288790041332989,1.0,6.0,17.0
0.3753377940159114,1.0,0.0,21.0
0.37149234693877553,1.0,12.0,18.0
0.35746173469387754,0.8,10.0,24.0
0.14551709841395122,0.8,7.0,13.0
0.23288787105751385,0.4,14.0,33.0
0.12015888629463084,0.4,14.0,30.0
0.22724172348311522,0.6,14.0,31.0
0.38929880116786597,0.6,10.0,24.0
0.2656888538584967,0.6,8.0,26.0
0.28152423469387755,0.4,20.0,39.0
0.11467320589113161,0.6,13.0,26.0
0.39728411311333045,0.8,9.0,20.0
0.22603650104901774,1.0,2.0,14.0
0.3481211699555855,1.0,0.0,20.0
0.2216198979591837,0.8,9.0,21.0
0.1153637635730202,1.0,8.0,12.0
0.1298150510204082,1.0,8.0,15.0
0.11549499607535324,1.0,2.0,17.0
0.17877752416756176,1.0,4.0,13.0
0.07927127476673729,0.6,11.0,27.0
0.07522459570470785,0.6,8.0,21.0
0.19482897325596904,0.6,16.0,22.0
0.21478081364124602,0.6,12.0,29.0
0.41735054871005006,0.8,12.0,17.0
0.4490810528756958,0.6,12.0,21.0
0.10854955114957376,0.8,5.0,17.0
0.03553799119301099,1.0,2.0,2.0
0.13092987194877947,0.8,5.0,20.0
0.18223852040816324,0.8,7.0,19.0
0.38321891256502605,0.8,9.0,25.0
0.36478462297725633,0.8,9.0,26.0
0.2700604931588888,1.0,8.0,20.0
0.32727362789776104,0.6,6.0,24.0
0.3189771456527817,1.0,2.0,16.0
0.22174547363193065,0.6,8.0,20.0
0.33625340136054416,0.8,7.0,22.0
0.1842794637775429,0.8,7.0,20.0
0.16214923469387754,1.0,2.0,19.0
0.0603006742314412,1.0,8.0,12.0
0.3101840285083105,0.6,13.0,30.0
0.12415069383784644,0.6,6.0,28.0
0.43527803408597476,0.6,12.0,28.0
0.3345242346938775,0.6,12.0,29.0
0.1282846928612082,0.8,7.0,19.0
0.13069528827432036,0.8,9.0,19.0
0.0638123037676609,1.0,6.0,13.0
0.08696363160648873,1.0,6.0,12.0
0.1433596777318522,1.0,6.0,15.0
0.21812328003993964,0.8,7.0,21.0
0.12850437488079341,1.0,0.0,18.0
0.13207847997689642,1.0,8.0,10.0
0.19526415404871622,1.0,6.0,15.0
0.15242468880477622,0.8,3.0,17.0
0.2345603520753674,0.4,15.0,35.0
0.3114178517151541,0.6,13.0,27.0
0.11021918635875405,0.8,5.0,15.0
0.5906348116169544,0.6,10.0,24.0
0.3099731875734587,0.6,12.0,27.0
0.11504275321239604,0.8,13.0,17.0
0.23446843668889006,0.4,11.0,30.0
0.37861592523829013,0.8,5.0,20.0
0.17048547771063732,1.0,6.0,15.0
0.44100276230123947,0.6,12.0,25.0
0.33517858825588287,0.4,15.0,31.0
0.342433108739679,0.8,10.0,18.0
0.41598531253818893,0.6,13.0,29.0
0.28265655021550606,1.0,4.0,19.0
0.16110960651383838,0.8,10.0,28.0
0.29756590136054417,1.0,2.0,20.0
0.3038132372514223,0.6,13.0,30.0
0.2508041259982253,1.0,8.0,19.0
0.042994558434884755,0.6,10.0,20.0
0.3662279684601113,0.8,3.0,20.0
0.2577682538326336,0.4,14.0,35.0
0.3195893452589881,0.8,9.0,30.0
0.18734166651929401,0.8,9.0,20.0
0.08900177819746685,0.8,9.0,17.0
0.4600454765239429,0.6,12.0,27.0
0.10210198644288976,1.0,11.0,13.0
0.02025414962771499,1.0,2.0,2.0
0.06396393784786641,0.4,15.0,32.0
0.15468749999999998,0.8,9.0,18.0
0.15205308084772368,1.0,12.0,15.0
0.060962737367674324,0.8,10.0,22.0
0.32651304323382246,1.0,2.0,22.0
0.35750689365341515,0.6,13.0,30.0
0.14503885992239673,0.8,3.0,25.0
0.2776948467031154,0.8,5.0,24.0
0.12384556471595265,0.6,11.0,33.0
0.15466154322779435,0.6,11.0,35.0
0.41392929798501676,0.8,3.0,24.0
0.19235462546600562,0.6,6.0,23.0
0.41812917296548247,0.6,13.0,28.0
0.22690766617139357,0.8,11.0,24.0
0.2370573229291717,0.6,24.0,49.0
0.12457032055246342,0.8,9.0,23.0
0.4281507407179739,0.6,10.0,26.0
0.19441964285714286,0.8,13.0,22.0
0.27293189235153525,0.6,10.0,20.0
0.3419691499481148,0.4,12.0,21.0
0.33595010678690085,0.6,10.0,26.0
0.35415135333794534,0.6,13.0,30.0
0.1480494516136172,0.6,11.0,34.0
0.16996173469387754,0.8,5.0,20.0
0.17583398744113032,0.8,11.0,23.0
0.11210919350226956,0.6,11.0,30.0
0.18862933104276192,0.6,14.0,33.0
0.2299617346938776,0.6,10.0,19.0
